"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","supType","orgForm","price_higher_pmp","price_too_low","price","pmp","okpd","cntr_result"
1388721,23,0,0,7,1314677,0,1,1,0,0,0.14286,3,19,0,0,499790.00,499790.00,"0",1
1403313,1101,0,0,7,1314677,0,1,1,0,0,0.28571,3,19,0,0,131500.00,132400.00,"0",1
1404770,598,0,0,6,20786,0,1,1,0,0,0.16667,1,0,0,0,11137.50,11137.50,"0",1
1386249,598,0,0,6,20786,0,1,1,0,0,0.16667,1,0,0,0,29700.00,29700.00,"0",1
1461723,598,0,0,6,20786,0,1,1,0,0,0.66667,1,0,0,0,22464.00,22464.00,"0",1
1404513,598,0,0,6,18150,0,1,1,0,0,0.16667,1,0,0,0,9900.00,9900.00,"0",1
1461751,598,0,0,6,18150,0,1,1,0,0,0.66667,1,0,0,0,19800.00,19800.00,"0",1
1386257,598,0,0,6,18150,0,1,1,0,0,0.16667,1,0,0,0,26400.00,26400.00,"0",1
1404631,598,0,0,8,7941,0,1,1,0,0,0.125,1,0,0,0,3000.00,3000.00,"0",1
1461768,598,0,0,8,7941,0,1,1,0,0,0.625,1,0,0,0,6000.00,6000.00,"0",1
1480544,598,0,0,8,7941,0,1,1,0,0,0.375,1,0,0,0,6330.00,6330.00,"0",1
1386956,598,0,0,8,7941,0,1,1,0,0,0.125,1,0,0,0,24200.00,24200.00,"0",1
1386260,598,0,0,8,7941,0,1,1,0,0,0.125,1,0,0,0,8000.00,8000.00,"0",1
1386310,2236,0,0,1,475251,0,1,1,0,0,1,3,13,0,0,475251.00,0.00,"0",1
1410507,72,0,0,3,9725,0,1,1,0,0,0.33333,3,19,0,1,14802.36,28461.04,"0",1
1392530,110,0,0,3,9725,0,1,1,0,0,0.33333,3,19,0,0,2826.25,2826.25,"0",1
1386379,170,0,0,3,9725,0,1,1,0,0,0.33333,3,19,0,0,11547.25,0.00,"0",1
1386412,2157,0,0,1,278829,0,1,1,0,0,1,3,13,0,0,278829.82,300000.00,"0",1
1391637,396,0,0,3,53314,0,1,1,0,0,0.33333,1,0,0,0,26220.00,0.00,"0",1
1391631,396,0,0,5,79202,0,1,1,0,0,0.2,1,0,0,0,26220.00,0.00,"0",1
1458067,396,0,0,5,79202,0,1,1,0,0,0.4,1,0,0,0,148707.00,148707.00,"0",1
1391627,396,0,0,6,104992,0,1,1,0,0,0.16667,1,0,0,0,31464.00,0.00,"0",1
1458060,396,0,0,6,104992,0,1,1,0,0,0.33333,1,0,0,0,183939.12,189939.12,"0",1
1386495,1677,0,0,5,223450,0,1,1,0,0,0.2,3,8,0,0,498850.00,500000.00,"0",1
1420845,1677,0,0,5,223450,0,1,1,0,0,0.2,3,8,0,0,369900.00,380100.00,"0",1
1442958,1677,0,0,5,223450,0,1,1,0,0,0,3,8,0,0,294000.00,300000.00,"0",1
1411904,1677,0,0,5,223450,0,1,1,0,0,0.2,3,8,0,1,90000.00,200000.00,"0",1
1412093,1677,0,0,5,223450,0,1,1,0,0,0.2,3,8,0,0,120000.00,125000.00,"0",1
1388343,2157,0,0,14,285805,0,1,1,0,0,0.07143,3,13,0,0,24480.00,24600.00,"0",1
1398345,2157,0,0,14,285805,0,1,1,0,0,0.21429,3,13,0,0,71699.00,85523.33,"0",1
1393940,2157,0,0,14,285805,0,1,1,0,0,0.21429,3,13,0,0,76450.00,83000.00,"0",1
1400727,2157,0,0,14,285805,0,1,1,0,0,0.35714,3,13,0,0,143700.00,145796.67,"0",1
1442496,2157,0,0,14,285805,0,1,1,0,0,0.21429,3,13,0,0,67452.00,77226.67,"0",1
1396531,2157,0,0,14,285805,0,1,1,0,0,0.07143,3,13,0,0,1988335.50,1988335.50,"0",1
1392753,2157,0,0,14,285805,0,1,1,0,0,0.42857,3,13,0,0,144965.67,220000.00,"0",1
1393672,2157,0,0,14,285805,0,1,1,0,0,0.07143,3,13,0,0,541568.00,700000.00,"0",1
1386502,2157,0,0,14,285805,0,1,1,0,0,0.42857,3,13,0,0,131680.00,135000.00,"0",1
1398341,2157,0,0,14,285805,0,1,1,0,0,0.07143,3,13,0,0,248700.00,249900.00,"0",1
1389170,2157,0,0,14,285805,0,1,1,0,0,0.35714,3,13,0,0,143950.00,150000.00,"0",1
1440846,2157,0,0,14,285805,0,1,1,0,0,0.28571,3,13,0,0,173156.00,214156.67,"0",1
1395680,2157,0,0,14,285805,0,1,1,0,0,0.21429,3,13,0,0,114000.00,123316.00,"0",1
1388587,2157,0,0,14,285805,0,1,1,0,0,0.42857,3,13,0,0,131140.00,135000.00,"0",1
1406245,630,0.00317,0,9,117333,0,1,1,0,0,0.33333,3,13,0,0,39500.00,40000.00,"0",1
1399160,630,0.00317,0,9,117333,0,1,1,0,0,0.11111,3,13,0,0,59500.00,60000.00,"0",1
1398852,630,0.00317,0,9,117333,0,1,1,0,0,0.11111,3,13,0,0,76000.00,76000.00,"0",1
1393425,630,0.00317,0,9,117333,0,1,1,0,0,0.33333,3,13,0,0,35000.00,35000.00,"0",1
1399162,630,0.00317,0,9,117333,0,1,1,0,0,0.33333,3,13,0,0,40000.00,40000.00,"0",1
1386510,630,0.00317,0,9,117333,0,1,1,0,0,0.22222,3,13,0,0,113000.00,114000.00,"0",1
1427967,630,0.00317,0,9,117333,0,1,1,0,0,0.11111,3,13,0,0,436500.00,437000.00,"0",1
1398853,630,0.00317,0,9,117333,0,1,1,0,0,0.22222,3,13,0,0,108000.00,108000.00,"0",1
1398854,630,0.00317,0,9,117333,0,1,1,0,0,0.11111,3,13,0,0,148500.00,148500.00,"0",1
1386529,630,0.00317,0,1,78000,0,1,1,0,0,1,3,7,0,1,78000.00,136579.00,"0",1
1391610,396,0,0,4,69098,0,1,1,0,0,0.25,1,0,0,0,26220.00,0.00,"0",1
1413267,561,0,0,10,636593,0,1,1,0,0,0.1,3,3,0,0,150000.00,150000.00,"0",1
1429445,561,0,0,10,636593,0,1,1,0,0,0.1,3,3,0,0,201469.38,201469.38,"0",1
1398988,172,0,0,10,636593,0,1,1,0,0,0,3,3,0,0,633480.00,633480.00,"0",1
1414851,561,0,0,10,636593,0,1,1,0,0,0.2,3,3,0,0,80002.00,0.00,"0",1
1388611,177,0,0,10,636593,0,1,1,0,0,0.2,3,3,0,0,80000.00,80000.00,"0",1
1395302,82,0,0,10,636593,0,1,1,0,0,0.1,3,3,0,0,500000.00,500000.00,"0",1
1420918,85,0,0,10,636593,0,1,1,0,0,0.1,3,3,0,0,1043425.00,1043425.00,"0",1
1415390,172,0,0,10,636593,0,1,1,0,0,0.2,3,3,0,0,1257529.80,1257529.80,"0",1
1393415,82,0,0,10,636593,0,1,1,0,0,0.3,3,3,0,0,249950.00,250000.00,"0",1
1386568,662,0,0,10,636593,0,1,1,0,0,0.3,3,3,0,0,244956.40,249140.00,"0",1
1386592,233,0,0,1,160000,0,1,1,0,0,1,3,31,0,0,160000.00,180000.00,"0",1
1386610,5428,0,0,2,183086,0,1,1,0,0,0.5,3,7,0,0,221435.50,228400.00,"0",1
1386783,5428,0,0,2,183086,0,1,1,0,0,0.5,3,7,0,0,144738.00,146100.00,"0",1
1386618,2157,0,0,1,98250,0,1,1,0,0,1,3,13,0,0,98250.00,100000.00,"0",1
1386660,360,0.00556,0,1,453330,0,1,1,0,0,1,3,19,0,0,453330.00,0.00,"0",1
1412845,630,0.00317,0,6,336166,0,1,1,0,0,0.16667,3,13,0,0,455000.00,460000.00,"0",1
1394656,2157,0,0,6,336166,0,1,1,0,0,0.83333,3,13,0,0,318000.00,320000.00,"0",1
1446913,2157,0,0,6,336166,0,1,1,0,0,0.83333,3,13,0,0,315000.00,320000.00,"0",1
1386664,2157,0,0,6,336166,0,1,1,0,0,0.66667,3,13,0,0,339000.00,340000.00,"0",1
1445703,630,0.00317,0,6,336166,0,1,1,0,0,0.66667,3,13,0,0,330000.00,340000.00,"0",1
1405408,2157,0,0,6,336166,0,1,1,0,0,0.16667,3,13,0,0,260000.00,275000.00,"0",1
1395654,90,0,0,43,200380,0,1,1,0,0,0.18605,3,7,0,0,30600.00,30600.00,"0",1
1398914,90,0,0,43,200380,0,1,1,0,0,0.09302,3,7,0,0,40800.00,40800.00,"0",1
1435219,37,0,0,43,200380,0,1,1,0,0,0.2093,3,7,0,0,182595.00,182595.00,"0",1
