,cntrID,org_cntr_num,org_1s_sev,org_1s_sup_sev,sup_cntr_num,sup_cntr_avg_price,sup_cntr_avg_penalty,sup_no_pnl_share,sup_okpd_exp,sup_1s_sev,sup_1s_org_sev,sup_sim_price,supType,orgForm,price_higher_pmp,price_too_low,price,pmp,okpd,cntr_result
5128,1397291,365,0.0,0.0,30,80805.0,0.0,0.46667,0.46667,0,0.0,0.6,3,34,1,0,57000.0,36000.0,0,1
3717,1540029,5428,0.0,0.0,73,177745.0,0.0,1.0,0.9041100000000001,0,0.0,0.10959,3,0,0,0,101270.5,0.0,0,0
3804,1392703,419,0.0,0.0,1,140000.0,0.0,1.0,1.0,0,0.0,1.0,3,31,0,0,140000.0,140000.0,0,1
1891,1494689,569,0.0,0.0,27,206844.0,0.0,0.96296,0.96296,0,0.0,0.25926,3,0,0,0,238800.0,0.0,0,0
5667,1593038,43,0.0,0.0,41,129048.0,0.0,1.0,0.09756000000000001,0,0.0,0.024390000000000002,0,13,0,0,1141816.51,1148708.76,102025111,0
5582,1403517,118,0.0,0.0,9,242468.0,0.0,1.0,1.0,0,0.0,0.22221999999999997,3,13,0,0,154000.0,154775.53,0,1
295,1447688,16,0.0,0.0,2,1581082.0,0.0,1.0,1.0,0,0.0,0.5,3,8,0,0,1116465.0,1116465.0,0,0
3238,1530718,247,0.0,0.0,8,286371.0,0.0,1.0,0.125,0,0.0,0.25,0,0,0,0,367170.0,450000.0,960111000,0
5691,1410428,2697,0.0,0.0,57,163285.0,0.0,1.0,1.0,0,0.0,0.14035,3,13,0,0,247500.0,296420.12,0,1
1963,1427783,71,0.01408,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.23529,1,0,0,0,255000.0,275807.25,0,1
1431,1428577,182,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.1134,3,13,0,1,52900.0,98300.0,0,1
1785,1491744,1661,0.0,0.0,19,266565.0,0.0,1.0,1.0,0,0.0,0.052629999999999996,3,0,0,0,1058247.27,0.0,0,0
3594,1419452,1922,0.0,0.0,18,103011.0,0.0,1.0,1.0,0,0.0,0.16667,3,13,0,0,171564.0,215030.33,0,1
286,1447225,42,0.0,0.0,210,446897.0,0.0,1.0,1.0,0,0.0,0.15714,3,13,0,0,170100.0,170100.0,0,0
516,1425299,45,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.15724000000000002,3,7,0,0,129600.0,129600.0,0,1
1758,1491163,363,0.0,0.0,21,161534.0,0.0,1.0,0.80952,0,0.0,0.047619999999999996,3,0,0,0,525961.8,577980.0,0,0
4635,1561404,1661,0.0,0.0,426,239628.0,0.0,0.9741799999999999,0.01174,0,0.0,0.09155,3,0,0,0,52712.8,60589.5,212010141,0
1284,1482707,48,0.0,0.0,64,285549.0,0.0,1.0,1.0,0,0.0,0.03125,3,0,0,0,45983.0,55381.68,0,0
5613,1429206,113,0.0,0.0,12,80522.0,0.0,1.0,1.0,0,0.0,0.08333,3,26,0,0,14500.0,14500.0,0,1
4934,1566026,987,0.0,0.0,1,187000.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,187000.0,245871.69,222312140,0
4133,1393554,20,0.0,0.0,2,175800.0,0.0,1.0,1.0,0,0.0,0.5,3,13,0,0,203400.0,216000.0,0,1
4830,1564178,742,0.0,0.0,263,116077.0,0.0,1.0,0.0038,0,0.0,0.11407,2,8,0,1,64735.0,110514.61,205952199,0
3246,1391148,124,0.0,0.0,3,3164609.0,0.0,1.0,1.0,0,0.0,0.33333,3,13,0,0,5932617.0,6244860.0,0,1
4861,1454554,50,0.0,0.0,42,80880.0,0.0,1.0,1.0,0,0.0,0.19047999999999998,3,7,0,0,84000.0,85960.0,0,1
1292,1422905,182,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.19588,3,13,0,0,108600.0,114000.0,0,1
461,1425814,15,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.13781,3,7,0,0,168480.0,168480.0,0,1
2829,1438132,752,0.0,0.0,34,479801.0,0.0,1.0,1.0,0,0.0,0.20588,3,13,0,0,249250.0,249250.0,0,1
549,1457223,6408,0.0,0.0,118,955270.0,0.0,1.0,1.0,0,0.0,0.11864000000000001,3,0,0,0,89485.44,98880.0,0,0
1003,1433494,1732,0.0,0.0,105,123589.0,0.0,1.0,1.0,0,0.0,0.10475999999999999,3,13,0,0,204200.0,262800.0,0,1
5433,1460836,275,0.0,0.0,53,1763850.0,0.0,1.0,1.0,0,0.0,0.07547000000000001,3,31,0,0,638992.42,638992.42,0,1
2359,1495370,353,0.0,0.0,63,378841.0,0.0,1.0,1.0,0,0.0,0.047619999999999996,1,0,0,0,526061.55,791070.0,0,1
575,1442494,49,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.022969999999999997,3,7,0,0,50610.0,50610.0,0,1
4574,1560356,108,0.0,0.0,37,92670.0,0.0,1.0,0.027030000000000002,0,0.0,0.027030000000000002,2,8,0,0,1367391.0,1374263.05,89310113,0
5153,1570520,141,0.007090000000000001,0.0,30,164131.0,0.0,1.0,0.76667,0,0.0,0.13333,3,13,0,1,30767.93,61625.5,11351120,0
2148,1404865,67,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.33725,1,0,0,0,183750.0,202584.5,0,1
4328,1556294,52,0.0,0.0,16,457855.0,0.0,1.0,0.0625,0,0.0,0.125,0,0,0,0,246857.6,289380.0,101139140,0
2456,1455554,2697,0.0,0.0,39,1043352.0,0.0,1.0,1.0,0,0.0,0.15385,3,7,0,0,240374.2,253026.72,0,1
4850,1447185,16,0.0,0.0,42,80880.0,0.0,1.0,1.0,0,0.0,0.16667,3,7,0,0,35990.0,36636.6,0,1
5235,1572240,871,0.0,0.0,26,65342.0,0.0,1.0,0.03846,0,0.0,0.03846,3,13,0,0,388491.5,388491.5,211051129,0
4265,1554631,1639,0.0,0.0,31,879783.0,0.0,1.0,0.032260000000000004,0,0.0,0.06452000000000001,0,0,0,0,400900.0,400900.0,331419000,0
5503,1584776,353,0.0,0.0,62,237787.0,0.0,0.98387,0.41935,0,0.0,0.19355,3,13,0,0,275492.88,451627.8,105152122,0
3549,1422012,648,0.0,0.0,22,109508.0,0.0,1.0,1.0,0,0.0,0.27273000000000003,3,13,0,1,128955.0,232879.9,0,1
1926,1428627,770,0.0,0.0,5,3762240.0,0.0,1.0,2.0,0,0.0,0.4,3,13,0,0,2217000.0,2217000.0,0,1
2995,1524481,876,0.0,0.0,1,195603.0,0.0,1.0,1.0,0,0.0,1.0,3,53,0,0,195603.0,201128.7,0,0
572,1413546,56,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.15548,3,7,0,0,488565.0,488565.0,0,1
2746,1403555,1970,0.0,0.0,26,263218.0,0.0,1.0,1.0,0,0.0,0.03846,3,13,0,0,1537900.0,1820000.0,0,1
5196,1570790,93,0.0,0.0,53,123848.0,0.0,1.0,0.018869999999999998,0,0.0,0.09434,3,13,0,0,390213.62,428806.34,108422110,0
2788,1519197,89,0.0,0.0,1,31788.0,0.0,1.0,1.0,0,0.0,1.0,0,0,0,0,31788.0,39806.0,0,0
5325,1575225,1922,0.0,0.0,19,380963.0,0.0,1.0,0.26316,0,0.0,0.26316,0,13,0,0,350150.0,375487.0,192021325,0
4474,1558262,124,0.0,0.0,104,193100.0,0.0,1.0,0.03846,0,0.0,0.10577,0,0,0,0,138530.71,139226.85,11175110,0
4847,1564502,71,0.0,0.0,25,140965.0,0.0,1.0,0.08,0,0.0,0.2,0,0,0,1,145727.2,285455.0,105151113,0
1303,1483598,43,0.0,0.0,64,285549.0,0.0,1.0,1.0,0,0.0,0.21875,3,0,0,0,330600.0,332448.0,0,0
1317,1421242,2697,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.10309000000000001,3,13,0,0,358800.0,462779.0,0,1
5531,1589142,752,0.0,0.0,2,1784874.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,1913344.0,1915999.5,192028113,0
2948,1523318,283,0.0035299999999999997,0.0,1,2305127.0,0.0,1.0,1.0,0,0.0,1.0,0,0,0,1,2305127.52,4792223.59,0,0
1756,1404900,301,0.0,0.0,81,220770.0,0.0,1.0,1.0,0,0.0,0.2716,3,13,0,0,302670.0,436469.0,0,1
1140,1418532,5428,0.0,0.0,209,317740.0,0.0,1.0,1.0,0,0.0,0.10525999999999999,3,13,0,0,432140.0,434325.0,0,1
3822,1405193,280,0.0,0.0,7,489770.0,0.0,1.0,1.0,0,0.0,0.28570999999999996,3,24,0,0,483448.0,483448.0,0,1
2532,1451061,2697,0.0,0.0,42,162352.0,0.0,1.0,1.0,0,0.0,0.047619999999999996,3,13,0,1,30124.25,52559.0,0,1
5083,1398066,1639,0.0,0.0,4,280957.0,0.0,1.0,1.0,0,0.0,0.25,3,13,0,0,337910.0,340000.0,0,1
1347,1440753,64,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.00687,3,13,0,1,6120.0,11644.0,0,1
5600,1398804,39,0.0,0.0,1,58800.0,0.0,1.0,1.0,0,0.0,1.0,3,38,0,0,58800.0,65200.0,0,1
4716,1563072,682,0.0,0.0,1,20896.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,20896.27,28074.72,205952199,0
3444,1429622,64,0.0,0.0,8,269412.0,0.0,1.0,1.0,0,0.0,0.5,3,13,0,0,431252.0,497573.0,0,1
3126,1527929,420,0.0,0.0,376,242121.0,0.0,1.0,0.8377700000000001,0,0.0,0.06649,0,0,0,0,419744.2,444173.77,0,0
2516,1513485,179,0.0055899999999999995,0.0,2,150330.0,0.0,1.0,1.0,0,0.0,0.5,3,145,0,0,174277.95,175153.72,0,0
3772,1540727,124,0.0,0.0,36,305309.0,0.0,1.0,1.0,0,0.0,0.19444,3,0,0,0,114084.0,0.0,0,0
1841,1395761,36,0.0,0.0,32,1108463.0,0.0,1.0,1.0,0,0.0,0.34375,3,31,0,0,470475.0,470475.0,0,1
2846,1520972,39,0.0,0.0,1,748680.0,0.0,1.0,1.0,0,0.0,1.0,0,0,0,1,748680.0,1497360.0,0,0
3746,1426177,5428,0.0,0.0,30,961782.0,0.0,1.0,1.0,0,0.0,0.16667,3,7,0,0,2925433.84,2954983.68,0,1
5062,1568407,85,0.0,0.0,19,143412.0,0.0,1.0,0.052629999999999996,0,0.0,0.31579,0,0,0,0,85255.46,115993.87,107219190,0
5697,1593038,43,0.0,0.0,41,129048.0,0.0,1.0,0.09756000000000001,0,0.0,0.024390000000000002,0,13,0,0,1141816.51,1148708.76,108313120,0
467,1454648,1677,0.0,0.0,4,918142.0,0.0,1.0,1.0,0,0.0,0.25,3,13,0,0,399620.0,499965.96,0,0
4015,1393318,30,0.0,0.0,1,1249000.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,1249000.0,1249000.0,0,1
3207,1530142,1458,0.0,0.0,92,169200.0,0.0,1.0,0.03261,0,0.0,0.06522,3,0,0,0,48247.0,49500.0,869019140,0
1597,1390785,45,0.0,0.0,26,90600.0,0.0,1.0,1.0,0,0.0,0.23076999999999998,3,13,0,0,71300.0,73600.0,0,1
106,1428388,37,0.0,0.0,5,2585520.0,0.0,1.0,1.0,0,0.0,0.2,3,19,0,0,12927600.0,13680000.0,0,0
4525,1558768,311,0.0,0.0,46,125089.0,0.0,1.0,0.02174,0,0.0,0.13043,0,0,0,0,287369.3,445535.0,105152123,0
4593,1395127,115,0.0,0.0,1,90000.0,0.0,1.0,1.0,0,0.0,1.0,1,0,0,1,90000.0,187788.08,0,1
5766,1594614,2,0.0,0.0,57,135849.0,0.0,1.0,0.01754,0,0.0,0.052629999999999996,3,13,0,0,510000.0,675782.74,107112000,0
596,1459065,52,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.15900999999999998,3,7,0,0,150480.0,150480.0,0,1
411,1453350,2697,0.0,0.0,79,225520.0,0.0,1.0,1.0,0,0.0,0.01266,3,7,0,0,1944116.9,2001136.08,0,0
5716,1594614,2,0.0,0.0,57,135849.0,0.0,1.0,0.01754,0,0.0,0.052629999999999996,3,13,0,0,510000.0,675782.74,11321000,0
1030,1421441,2256,0.0,0.0,105,123589.0,0.0,1.0,1.0,0,0.0,0.15238,3,13,0,0,86370.0,119400.0,0,1
4145,1453623,642,0.0,0.0,26,3116847.0,0.0,1.0,1.0,0,0.0,0.03846,3,13,0,0,463385.93,498264.44,0,1
5828,1407378,591,0.0,0.0,90,132106.0,0.0,1.0,0.9888899999999999,0,0.0,0.13333,3,13,0,0,186511.0,215137.0,0,1
4872,1565044,773,0.0,0.0,37,294939.0,0.0,1.0,0.24324,0,0.0,0.27026999999999995,0,0,0,0,480352.0,499558.68,205952199,0
2713,1404746,2110,0.0,0.0,42,145466.0,0.0,1.0,1.0,0,0.0,0.2619,3,13,0,0,82640.0,82980.0,0,1
5124,1416002,376,0.0,0.0,9,117600.0,0.0,1.0,1.0,0,0.0,0.55556,3,34,0,0,138000.0,139500.0,0,1
5792,1602510,262,0.0,0.0,90,132106.0,0.0,1.0,0.01111,0,0.0,0.07778,3,13,0,0,294000.0,300000.0,211060196,1
2894,1402057,1970,0.0,0.0,24,186408.0,0.0,1.0,1.0,0,0.0,0.04167,3,13,0,0,36531.3,45153.0,0,1
4978,1567039,247,0.0,0.0,22,181356.0,0.0,1.0,0.13635999999999998,0,0.0,0.18182,3,0,0,0,239400.0,315000.0,205952120,0
3995,1545557,154,0.0,0.0,19,798742.0,0.0,1.0,0.36841999999999997,0,0.0,0.10525999999999999,3,0,0,0,1607871.42,2172798.9,0,0
1778,1387628,5428,0.0,0.0,4,336837.0,0.0,1.0,1.0,0,0.0,0.25,3,13,0,0,151000.0,162530.0,0,1
4046,1547719,871,0.0,0.0,14,153314.0,0.0,1.0,1.0,0,0.0,0.21429,0,0,0,0,70598.69,98062.66,0,0
3493,1440537,172,0.0,0.0,38,98779.0,0.0,1.0,1.0,0,0.0,0.02632,3,13,0,0,518460.6,545748.0,0,1
2760,1518555,1661,0.0,0.0,5,109620.0,0.0,1.0,1.0,0,0.0,0.2,3,148,0,0,198870.0,199870.0,0,0
1862,1493757,940,0.0,0.0,72,166210.0,0.0,1.0,0.8333299999999999,0,0.0,0.125,0,0,0,0,49099.0,49099.0,0,0
1514,1406136,131,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.18557,3,13,0,0,94930.0,151910.0,0,1
3068,1418938,47,0.0,0.0,44,217089.0,0.0,1.0,1.0,0,0.0,0.22726999999999997,3,8,0,0,126280.0,148000.0,0,1
5339,1398141,57,0.0,0.0,2,3343218.0,0.0,1.0,1.0,0,0.0,0.5,3,13,0,0,1010607.0,1010607.0,0,1
1419,1431797,588,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.1134,3,13,0,0,385850.0,459000.0,0,1
3671,1539372,1213,0.00082,0.0,53,193385.0,0.0,0.96226,0.96226,0,0.0,0.018869999999999998,3,0,0,0,14796.0,0.0,0,0
3524,1536584,174,0.0,0.0,27,419685.0,0.0,1.0,1.0,0,0.0,0.11110999999999999,3,0,0,0,43993.36,0.0,0,0
29,1403222,49,0.0,0.0,26,174444.0,0.0,1.0,1.0,0,0.0,0.30769,3,8,0,0,198276.3,293750.0,0,0
4394,1556664,572,0.0,0.0,17,132927.0,0.0,1.0,0.058820000000000004,0,0.0,0.17647000000000002,0,0,0,0,276487.04,341296.3,106132114,0
4060,1437513,201,0.0,0.0,66,253836.0,0.0,1.0,1.0,0,0.0,0.18182,3,13,0,0,418360.03,499900.0,0,1
1272,1446337,1211,0.0,0.0,209,317740.0,0.0,1.0,1.0,0,0.0,0.04785,3,13,0,0,28340.0,33928.8,0,1
568,1457843,1101,0.0,0.0,1,792000.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,1,792000.0,1586435.0,0,0
5550,1589808,159,0.0,0.0,33,57384.0,0.0,1.0,0.36364,0,0.0,0.060610000000000004,3,13,0,0,2497.2,3354.14,106133111,0
831,1458997,82,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.07951,3,7,0,0,95760.0,95760.0,0,1
1245,1481348,376,0.0,0.0,6,120792.0,0.0,1.0,1.0,0,0.0,0.33333,3,34,0,0,133057.2,133057.2,0,0
746,1425252,22,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.19080999999999998,3,7,0,0,259200.0,259200.0,0,1
2492,1444624,2236,0.0,0.0,7,305422.0,0.0,1.0,1.0,0,0.0,0.28570999999999996,3,13,0,0,69930.0,72453.5,0,1
1458,1485841,301,0.0,0.0,8,353970.0,0.0,1.0,1.0,0,0.0,0.25,3,0,0,0,228700.0,229100.0,0,0
2336,1491204,569,0.0,0.0,63,378841.0,0.0,1.0,1.0,0,0.0,0.20635,1,0,0,0,72559.61,0.0,0,1
1835,1492917,54,0.0,0.0,52,212898.0,0.0,1.0,1.0,0,0.0,0.01923,3,0,0,0,784313.7,1244939.4,0,0
316,1449228,357,0.0028,0.0,1,1999019.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,1999019.0,1999019.0,0,0
108,1428674,194,0.00515,0.0,16,20269607.0,0.0,1.0,1.0,0,0.0,0.0625,3,13,0,1,631185.98,1324276.0,0,0
5700,1593038,43,0.0,0.0,41,129048.0,0.0,1.0,0.024390000000000002,0,0.0,0.024390000000000002,0,13,0,0,1141816.51,1148708.76,108610611,0
2986,1524261,682,0.0,0.0,376,242121.0,0.0,1.0,0.8377700000000001,0,0.0,0.06117,0,0,0,0,13350.31,13834.5,0,0
2755,1518381,1677,0.0,0.0,151,666333.0,0.0,1.0,0.7682100000000001,0,0.0,0.17219,0,49,0,0,370260.0,479708.0,0,0
3028,1390165,87,0.0,0.0,2,25000.0,0.0,1.0,1.0,0,0.0,0.5,3,8,0,0,20000.0,0.0,0,1
3475,1418128,33,0.0,0.0,38,98779.0,0.0,1.0,1.0,0,0.0,0.13158,3,13,0,0,44887.7,55115.0,0,1
5736,1399228,99,0.0,0.0,1,339500.0,0.0,1.0,1.0,0,0.0,1.0,3,34,0,0,339500.0,339500.0,0,1
1098,1413505,648,0.0,0.0,209,317740.0,0.0,1.0,1.0,0,0.0,0.03349,3,13,0,0,909032.0,913600.0,0,1
5853,1435245,1258,0.0,0.00079,90,132106.0,0.0,1.0,0.9888899999999999,0,0.0,0.03333,3,13,0,0,20500.0,22240.5,0,1
2620,1515725,1694,0.00118,0.0,92,169200.0,0.0,1.0,0.6087,0,0.0,0.07608999999999999,3,0,0,0,348843.0,350660.0,0,0
3858,1392855,413,0.00242,0.0,1,125680.0,0.0,1.0,1.0,0,0.0,1.0,1,0,0,0,125680.0,130829.0,0,1
4731,1563364,572,0.0,0.0,5,121450.0,0.0,1.0,0.2,0,0.0,0.2,0,0,0,0,228450.0,231931.42,103922110,0
3608,1538078,25,0.0,0.0,4,66361.0,0.0,1.0,1.0,0,0.0,0.75,0,0,0,0,61168.05,0.0,0,0
5861,1603679,52,0.0,0.0,43,272642.0,0.0,1.0,0.18605,0,0.0,0.04651,3,13,0,0,933807.5,938500.0,12410000,0
2759,1518521,27,0.0,0.0,108,631993.0,0.0,1.0,0.96296,0,0.0,0.16667,3,0,0,0,359025.7,359025.7,0,0
4604,1560738,773,0.0,0.0,49,149362.0,0.0,1.0,0.061220000000000004,0,0.0,0.26531,0,0,0,0,287205.79,396013.0,106132113,0
3231,1530437,871,0.0,0.0,88,242962.0,0.0,1.0,0.02273,0,0.0,0.04545,0,0,0,0,172945.98,173815.06,212010143,0
4414,1557096,458,0.0,0.0,20,280641.0,0.0,1.0,0.1,0,0.0,0.1,3,0,0,0,240000.0,271500.0,869019190,0
5580,1405406,59,0.0,0.0,9,242468.0,0.0,1.0,1.0,0,0.0,0.22221999999999997,3,13,0,0,354000.0,495832.46,0,1
3685,1539514,2256,0.0,0.0,4,68220.0,0.0,1.0,1.0,0,0.0,0.25,3,0,0,0,218601.42,0.0,0,0
973,1471243,648,0.0,0.0,10,295693.0,0.0,1.0,1.0,0,0.0,0.4,1,0,0,0,226800.0,315588.0,0,0
1981,1430471,30,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.18039000000000002,1,0,0,0,345750.0,416505.0,0,1
2590,1388802,321,0.0,0.0,1,154305.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,154305.0,249540.0,0,1
842,1424925,82,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.06713999999999999,3,7,0,0,90720.0,90720.0,0,1
5900,1603679,52,0.0,0.0,43,272642.0,0.0,1.0,0.04651,0,0.0,0.04651,3,13,0,0,933807.5,938500.0,107311120,0
5176,1570789,93,0.0,0.0,113,208164.0,0.0,0.99115,0.00885,0,0.0,0.12389000000000001,3,13,0,0,122126.71,193323.1,101314111,0
4333,1556294,52,0.0,0.0,16,457855.0,0.0,1.0,0.125,0,0.0,0.125,0,0,0,0,246857.6,289380.0,102025111,0
5824,1601323,106,0.0,0.0,2,132802.0,0.0,1.0,1.0,0,0.0,0.5,3,13,0,1,151057.18,321466.66,282325000,0
1374,1485318,72,0.0,0.0,198,226410.0,0.0,1.0,0.9798,0,0.0,0.08081,3,0,0,0,517405.62,602920.4,0,0
1941,1394069,46,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.18431,1,0,0,0,330364.0,370838.0,0,1
2233,1398873,51,0.0,0.0,99,141240.0,0.0,1.0,1.0,0,0.0,0.30303,1,0,0,0,131347.0,178675.0,0,1
3722,1572839,1661,0.0,0.0,41,264965.0,0.0204,0.9756100000000001,0.07317,0,0.0,0.19512000000000002,3,13,0,1,210800.0,400000.0,325013190,1
5236,1572240,871,0.0,0.0,26,65342.0,0.0,1.0,0.03846,0,0.0,0.03846,3,13,0,0,388491.5,388491.5,212010174,0
10,1392437,716,0.00279,0.0,2,700746.0,0.0,1.0,1.0,0,0.0,0.5,3,0,0,0,881790.09,0.0,0,0
3679,1437904,45,0.0,0.0,10,11747978.0,0.0,1.0,1.0,0,0.0,0.1,3,19,0,0,3306142.11,3322755.89,0,1
3204,1530023,71,0.0,0.0,27,374407.0,0.0,1.0,0.03704,0,0.0,0.11110999999999999,0,0,0,0,256758.35,258048.6,108421000,0
788,1409076,25,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.13957999999999998,3,7,0,0,165725.0,165725.0,0,1
3701,1427998,1732,0.0,0.0,41,264965.0,0.0204,0.9756100000000001,0.80488,0,0.0,0.29268,3,13,0,0,189901.6,192293.49,0,1
280,1399987,14,0.0,0.0,43,200380.0,0.0,1.0,1.0,0,0.0,0.2093,3,7,0,0,328000.0,0.0,0,1
4053,1547782,73,0.0,0.0,10,187125.0,0.0,1.0,1.0,0,0.0,0.1,2,8,0,0,393113.1,398113.1,0,0
718,1463072,682,0.0,0.0,1,36260.0,0.0,1.0,1.0,0,0.0,1.0,1,0,0,0,36260.0,51113.7,0,0
5640,1431265,452,0.0,0.0,15,131854.0,0.0,1.0,1.0,0,0.0,0.2,3,13,0,0,43000.0,47428.0,0,1
3094,1526793,653,0.0,0.0,1,101750.0,0.0,1.0,1.0,0,0.0,1.0,3,45,0,0,101750.0,101750.0,0,0
3989,1545395,871,0.0,0.0,98,145738.0,0.0,1.0,0.61224,0,0.0,0.08163,0,0,0,0,46100.0,46337.35,0,0
735,1463435,62,0.0,0.0,92,218159.0,0.0,1.0,1.0,0,0.0,0.28261,1,0,0,0,199870.0,248418.6,0,0
4679,1562189,155,0.0,0.0,4,1068350.0,0.0,1.0,0.5,0,0.0,0.25,3,0,0,0,1116000.0,1116000.0,932919000,0
3434,1534470,64,0.0,0.0,4,7407493.0,0.0,1.0,1.0,0,0.0,0.25,0,0,0,1,8175510.84,20438777.1,711219000,0
2417,1510681,5428,0.0,0.0,125,60001.0,0.0,1.0,0.64,0,0.0,0.064,2,8,0,1,9225.0,184500.0,0,0
2140,1501018,278,0.00719,0.0,5,226555.0,0.0,1.0,1.0,0,0.6,0.2,0,0,0,0,50722.36,60142.24,0,0
4720,1563141,2398,0.0,0.0,22,181356.0,0.0,1.0,0.09091,0,0.0,0.18182,3,0,0,1,142295.07,362985.0,325013190,0
2719,1407812,716,0.00279,0.0,42,145466.0,0.0,1.0,1.0,0,0.0,0.16667,3,13,0,0,67750.0,68750.0,0,1
909,1469178,70,0.0,0.0,52,212898.0,0.0,1.0,1.0,0,0.0,0.13462000000000002,3,0,0,0,399247.5,497031.45,0,0
4540,1558997,108,0.0,0.0,2,432968.0,0.0,1.0,0.5,0,0.0,0.5,0,0,0,0,352071.5,440099.1,11341110,0
496,1455447,259,0.00386,0.0,348,1237047.0,0.0,1.0,1.0,0,0.0,0.18966,3,19,0,0,243009.0,243026.0,0,0
3168,1481809,1017,0.0,0.0,20,270405.0,0.0,1.0,1.0,0,0.0,0.15,3,0,0,0,422109.6,422109.6,0,1
5226,1571964,120,0.0,0.0,1,363915.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,363915.54,363915.54,960311000,0
2883,1435616,642,0.0,0.0,27,13850739.0,0.0,1.0,1.0,0,0.0,0.07407000000000001,3,13,0,0,26319573.1,26451832.26,0,1
1009,1406487,1771,0.0,0.0,105,123589.0,0.0,1.0,1.0,0,0.0,0.2,3,13,0,0,129990.0,161793.38,0,1
1206,1480206,2697,0.0,0.0,33,726942.0,0.0,1.0,1.0,0,0.0,0.12120999999999998,3,0,0,0,154322.0,156746.0,0,0
4341,1556294,52,0.0,0.0,16,457855.0,0.0,1.0,0.125,0,0.0,0.125,0,0,0,0,246857.6,289380.0,103922110,0
5006,1567600,1200,0.0,0.0,41,253658.0,0.0,1.0,0.5122,0,0.0,0.024390000000000002,0,0,0,0,9540.0,9598.5,11349110,0
5806,1435232,1258,0.0,0.00079,90,132106.0,0.0,1.0,0.9888899999999999,0,0.0,0.07778,3,13,0,0,11584.0,12884.5,0,1
1195,1480040,51,0.0,0.0,25,368873.0,0.0,1.0,1.0,0,0.0,0.56,3,0,0,0,485807.5,499783.15,0,0
255,1448544,37,0.0,0.0,43,200380.0,0.0,1.0,1.0,0,0.0,0.23256,3,7,0,0,250250.0,250250.0,0,1
5340,1575605,27,0.0,0.0,1,89474.0,0.0,1.0,1.0,0,0.0,1.0,3,37,0,0,89474.0,93764.68,11349110,0
3752,1540423,16,0.0,0.0,253,186068.0,0.0,1.0,1.0,0,0.0,0.09881000000000001,3,0,0,0,363796.9,0.0,0,0
2998,1524510,365,0.0,0.0,3,365037.0,0.0,1.0,0.66667,0,0.0,0.66667,3,0,0,0,495912.0,495912.0,0,0
4824,1396947,2643,0.0,0.0,1,299000.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,299000.0,0.0,0,1
1468,1399492,1732,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.12027,3,13,0,1,298000.0,498941.5,0,1
403,1431971,34,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.15370999999999999,3,7,0,0,188370.0,188370.0,0,1
288,1447318,1213,0.00082,0.0,348,1237047.0,0.0,1.0,1.0,0,0.0,0.16092,3,19,0,0,164610.0,168445.0,0,0
1920,1407020,413,0.00242,0.0,6,328616.0,0.0,1.0,1.0,0,0.0,0.66667,3,13,0,0,426000.0,497529.3,0,1
4904,1452563,5428,0.0,0.0,111,118175.0,0.0,1.0,1.0,0,0.0,0.10811,3,7,0,0,36300.0,37284.0,0,1
125,1393332,630,0.00317,0.0,2,469000.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,461000.0,493830.0,0,1
1923,1388187,194,0.00515,0.0,5,3762240.0,0.0,1.0,2.0,0,0.0,0.2,3,13,0,0,11727000.0,0.0,0,1
